"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/21/2019","AirNow","170310076","1","0.042","ppm","39","COM ED MAINTENANCE BLDG","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/22/2019","AirNow","170310076","1","0.047","ppm","44","COM ED MAINTENANCE BLDG","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/23/2019","AirNow","170310076","1","0.027","ppm","25","COM ED MAINTENANCE BLDG","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/24/2019","AirNow","170310076","1","0.049","ppm","45","COM ED MAINTENANCE BLDG","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/25/2019","AirNow","170310076","1","0.033","ppm","31","COM ED MAINTENANCE BLDG","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/26/2019","AirNow","170310076","1","0.03","ppm","28","COM ED MAINTENANCE BLDG","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/27/2019","AirNow","170310076","1","0.031","ppm","29","COM ED MAINTENANCE BLDG","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/28/2019","AirNow","170310076","1","0.017","ppm","16","COM ED MAINTENANCE BLDG","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/01/2019","AQS","170310076","1","0.037","ppm","34","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/02/2019","AQS","170310076","1","0.043","ppm","40","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/03/2019","AQS","170310076","1","0.033","ppm","31","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/04/2019","AQS","170310076","1","0.038","ppm","35","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/05/2019","AQS","170310076","1","0.041","ppm","38","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/06/2019","AQS","170310076","1","0.041","ppm","38","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/07/2019","AQS","170310076","1","0.037","ppm","34","COM ED MAINTENANCE BLDG","14","82.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/08/2019","AQS","170310076","1","0.028","ppm","26","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/09/2019","AQS","170310076","1","0.033","ppm","31","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/10/2019","AQS","170310076","1","0.049","ppm","45","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/11/2019","AQS","170310076","1","0.044","ppm","41","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/12/2019","AQS","170310076","1","0.044","ppm","41","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/13/2019","AQS","170310076","1","0.038","ppm","35","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/14/2019","AQS","170310076","1","0.041","ppm","38","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/15/2019","AQS","170310076","1","0.039","ppm","36","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/16/2019","AQS","170310076","1","0.044","ppm","41","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/17/2019","AQS","170310076","1","0.043","ppm","40","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/18/2019","AQS","170310076","1","0.045","ppm","42","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/19/2019","AQS","170310076","1","0.046","ppm","43","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/20/2019","AQS","170310076","1","0.028","ppm","26","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/21/2019","AQS","170310076","1","0.033","ppm","31","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/22/2019","AQS","170310076","1","0.042","ppm","39","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/23/2019","AQS","170310076","1","0.043","ppm","40","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/24/2019","AQS","170310076","1","0.038","ppm","35","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/25/2019","AQS","170310076","1","0.04","ppm","37","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/26/2019","AQS","170310076","1","0.042","ppm","39","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/27/2019","AQS","170310076","1","0.046","ppm","43","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/28/2019","AQS","170310076","1","0.041","ppm","38","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/29/2019","AQS","170310076","1","0.034","ppm","31","COM ED MAINTENANCE BLDG","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
